symbol,cik,fiscal_year,value,source_url
AFL,0000004977,2000,37232000000,https://www.sec.gov/Archives/edgar/data/4977/0000004977-01-500045.txt
AON,0000315293,2000,6754000000,https://www.sec.gov/Archives/edgar/data/315293/0000948572-01-000011.txt
EXPE,0001324424,2007,8295422000,
FHN,0000036966,2020,84209000000,https://www.sec.gov/Archives/edgar/data/36966/000003696621000012/0000036966-21-000012-index.htm
FHN,0000036966,2021,89092000000,https://www.sec.gov/Archives/edgar/data/36966/000003696622000015/0000036966-22-000015-index.htm
CBRE,0001138118,2001,1359353000,
CBRE,0001138118,2002,1324876000,
CBRE,0001138118,2003,2213481000,
AKAM,0001086222,2002,229863000,
ACAS,0000817473,2001,904184000,
ACAS,0000817473,2002,1318523000,
ACAS,0000817473,2003,2041724000,
QTRN,0000919623,2003,1992711000,
SYY,0000096021,2022,22086000000,https://www.sec.gov/Archives/edgar/data/96021/000009602122000151/0000096021-22-000151-index.htm
ABX,0001814287,2020,345850539,https://www.sec.gov/Archives/edgar/data/1814287/000156459021015863/0001564590-21-015863-index.htm
SGP,0001778922,2024,23318000,
SGP,0001778922,2025,115866000,https://www.sec.gov/Archives/edgar/data/1778922/000177892226000020/0001778922-26-000020-index.htm
ABX,0001814287,2021,345993643,https://www.sec.gov/Archives/edgar/data/1814287/000156459022023957/0001564590-22-023957-index.htm
CCB,0001437958,2021,2635517000,https://www.sec.gov/Archives/edgar/data/1437958/000156459022009970/0001564590-22-009970-index.htm
CCB,0001437958,2022,3144467000,https://www.sec.gov/Archives/edgar/data/1437958/000143795823000051/0001437958-23-000051-index.htm
CCB,0001437958,2023,3450714000,https://www.sec.gov/Archives/edgar/data/1437958/000143795824000052/0001437958-24-000052-index.htm
CCB,0001437958,2024,4121208000,https://www.sec.gov/Archives/edgar/data/1437958/000143795825000058/0001437958-25-000058-index.htm
MRSH,0000062709,2010,15310000000,https://www.sec.gov/Archives/edgar/data/62709/000119312511047795/0001193125-11-047795-index.htm
MRSH,0000062709,2012,16288000000,https://www.sec.gov/Archives/edgar/data/62709/000006270913000004/0000062709-13-000004-index.htm
MRSH,0000062709,2014,17793000000,https://www.sec.gov/Archives/edgar/data/62709/000006270915000005/0000062709-15-000005-index.htm
USB,0000036104,2021,573284000000,https://www.sec.gov/Archives/edgar/data/36104/000119312522048709/0001193125-22-048709-index.htm
SYY,0000096021,2015,17989281000,https://www.sec.gov/Archives/edgar/data/96021/000009602115000057/0000096021-15-000057-index.htm
SYY,0000096021,2016,16721804000,https://www.sec.gov/Archives/edgar/data/96021/000009602116000275/0000096021-16-000275-index.htm
KEY,0000091576,2009,93287000000,
USBC,0001074828,2025,125079228,https://www.sec.gov/Archives/edgar/data/1074828/000165495425014138/0001654954-25-014138-index.htm
AMG,0001004434,2009,3390900000,
SYY,0000096021,2017,17756655000,https://www.sec.gov/Archives/edgar/data/96021/000009602117000120/0000096021-17-000120-index.htm
SYY,0000096021,2018,18070404000,https://www.sec.gov/Archives/edgar/data/96021/000009602118000126/0000096021-18-000126-index.htm
SYY,0000096021,2019,17966522000,https://www.sec.gov/Archives/edgar/data/96021/000009602119000093/0000096021-19-000093-index.htm
KEY,0000091576,2010,91843000000,https://www.sec.gov/Archives/edgar/data/91576/000095012311017655/0000950123-11-017655-index.htm
KEY,0000091576,2011,88785000000,https://www.sec.gov/Archives/edgar/data/91576/000119312512081648/0001193125-12-081648-index.htm
KEY,0000091576,2012,89236000000,https://www.sec.gov/Archives/edgar/data/91576/000119312513076993/0001193125-13-076993-index.htm
KEY,0000091576,2013,92934000000,https://www.sec.gov/Archives/edgar/data/91576/000119312514069018/0001193125-14-069018-index.htm
RSHCQ,0000096289,2001,2245100000,
RSHCQ,0000096289,2005,2205100000,
RSHCQ,0000096289,2006,2070000000,
TFC,0000092230,2009,165764000000,https://www.sec.gov/Archives/edgar/data/92230/000119312510042975/0001193125-10-042975-index.htm
TFC,0000092230,2010,157081000000,https://www.sec.gov/Archives/edgar/data/92230/000119312511047405/0001193125-11-047405-index.htm
TFC,0000092230,2011,174579000000,https://www.sec.gov/Archives/edgar/data/92230/000119312512081457/0001193125-12-081457-index.htm
TFC,0000092230,2012,184499000000,https://www.sec.gov/Archives/edgar/data/92230/000009223013000023/0000092230-13-000023-index.htm
TFC,0000092230,2013,183010000000,https://www.sec.gov/Archives/edgar/data/92230/000009223014000014/0000092230-14-000014-index.htm
TFC,0000092230,2014,186834000000,https://www.sec.gov/Archives/edgar/data/92230/000009223015000021/0000092230-15-000021-index.htm
ACAS,0000817473,2004,3491427000,
MRSH,0000062709,2013,16960000000,https://www.sec.gov/Archives/edgar/data/62709/000006270914000008/0000062709-14-000008-index.htm
FNMA,0000310522,2012,3222422000000,https://www.sec.gov/Archives/edgar/data/310522/000031052213000065/0000310522-13-000065-index.htm
FNMA,0000310522,2013,3270108000000,https://www.sec.gov/Archives/edgar/data/310522/000031052214000067/0000310522-14-000067-index.htm
FNMA,0000310522,2014,3248176000000,https://www.sec.gov/Archives/edgar/data/310522/000031052215000081/0000310522-15-000081-index.htm
FNMA,0000310522,2015,3221917000000,https://www.sec.gov/Archives/edgar/data/310522/000031052216000453/0000310522-16-000453-index.htm
FNMA,0000310522,2016,3287968000000,https://www.sec.gov/Archives/edgar/data/310522/000031052217000096/0000310522-17-000096-index.htm
TKR,0000098362,2001,2533084000000,
TKR,0000098362,2002,2748356000000,
TKR,0000098362,2003,3689789000000,
FNMA,0000310522,2017,3345529000000,https://www.sec.gov/Archives/edgar/data/310522/000031052218000107/0000310522-18-000107-index.htm
FNMA,0000310522,2018,3418318000000,https://www.sec.gov/Archives/edgar/data/310522/000031052219000116/0000310522-19-000116-index.htm
FNMA,0000310522,2019,3503319000000,https://www.sec.gov/Archives/edgar/data/310522/000031052220000121/0000310522-20-000121-index.htm
FNMA,0000310522,2020,3985749000000,https://www.sec.gov/Archives/edgar/data/310522/000031052221000156/0000310522-21-000156-index.htm
FNMA,0000310522,2021,4229166000000,https://www.sec.gov/Archives/edgar/data/310522/000031052222000174/0000310522-22-000174-index.htm
FNMA,0000310522,2022,4305288000000,https://www.sec.gov/Archives/edgar/data/310522/000031052223000184/0000310522-23-000184-index.htm
FNMA,0000310522,2023,4325437000000,https://www.sec.gov/Archives/edgar/data/310522/000031052224000184/0000310522-24-000184-index.htm
ALL,0000899051,2009,132652000000,https://www.sec.gov/Archives/edgar/data/899051/000104746910001355/0001047469-10-001355-index.htm
TKR,0000098362,2004,3938500000000,
TKR,0000098362,2005,3993734000000,
POOL,0000945841,2016,994095000,https://www.sec.gov/Archives/edgar/data/945841/000094584117000028/0000945841-17-000028-index.htm
FMCC,0001026214,2025,3497598000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621426000021/0001026214-26-000021-index.htm
NFB,0000352510,2000,14840962000,
NFB,0000352510,2001,17232103000,
TKR,0000098362,2018,4445200000,https://www.sec.gov/Archives/edgar/data/98362/000009836219000038/0000098362-19-000038-index.htm
SXCL,0000709804,2002,1207961000,
SXCL,0000709804,2003,1102979000,
SXCL,0000709804,2005,963506000,
SXCL,0000709804,2006,737399000,
EQT,0000033213,2000,2455850000000,
KEY,0000091576,2016,136453000000,https://www.sec.gov/Archives/edgar/data/91576/000009157617000013/0000091576-17-000013-index.htm
GDDY,0001609711,2014,3260700000,
HCR,0000878736,2005,2339234000,https://www.sec.gov/Archives/edgar/data/878736/000095015206001700/l17957ae10vk.htm
BSC,0000777001,2004,53377835000,
BSC,0000777001,2005,67790965000,
TXN,0000097476,2009,12119000000,https://www.sec.gov/Archives/edgar/data/97476/000114036110007923/0001140361-10-007923-index.htm
APD,0000002969,2025,41059500000,https://www.sec.gov/Archives/edgar/data/2969/000000296925000055/0000002969-25-000055-index.htm
CAR,0000723612,2008,11318000000,
FNMA,0000310522,2009,869141000000,https://www.sec.gov/Archives/edgar/data/310522/000095012310018235/0000950123-10-018235-index.htm
SPG,0001063761,2005,3765258000000,
BIO,0000012208,2025,10576500000,https://www.sec.gov/Archives/edgar/data/12208/000001220826000010/0000012208-26-000010-index.htm
C,0000831001,2008,1938470000000,
UNP,0000100885,2020,62398000000,https://www.sec.gov/Archives/edgar/data/100885/000010088521000068/0000100885-21-000068-index.htm
UNP,0000100885,2021,63525000000,https://www.sec.gov/Archives/edgar/data/100885/000143774922002494/0001437749-22-002494-index.htm
UNP,0000100885,2024,67715000000,https://www.sec.gov/Archives/edgar/data/100885/000010088525000042/0000100885-25-000042-index.htm
UNP,0000100885,2025,69698000000,https://www.sec.gov/Archives/edgar/data/100885/000010088526000037/0000100885-26-000037-index.htm
BNY,0001390777,2025,472300000000,https://www.sec.gov/Archives/edgar/data/1390777/000139077726000033/0001390777-26-000033-index.htm
C,0000831001,2015,1731210000000,https://www.sec.gov/Archives/edgar/data/831001/000083100116000235/0000831001-16-000235-index.htm
C,0000831001,2016,1792077000000,https://www.sec.gov/Archives/edgar/data/831001/000083100117000038/0000831001-17-000038-index.htm
C,0000831001,2017,1842465000000,https://www.sec.gov/Archives/edgar/data/831001/000083100118000040/0000831001-18-000040-index.htm
CAH,0000721371,2006,23374100000,https://www.sec.gov/Archives/edgar/data/721371/000119312506184453/d10k.htm
NRTLQ,0000072911,2001,21137000000,
SYY,0000096021,2025,26774000000,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/0000096021-25-000099-index.htm
CNX,0001070412,2025,9094446000,https://www.sec.gov/Archives/edgar/data/1070412/000107041226000038/0001070412-26-000038-index.htm
OMX,0000012978,2003,7376159000,
AVY,0000008818,2025,8801700000,https://www.sec.gov/Archives/edgar/data/8818/000000881826000015/0000008818-26-000015-index.htm
CAT,0000018230,2025,98585000000,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/0000018230-26-000008-index.htm
CVX,0000093410,2019,237428000000,https://www.sec.gov/Archives/edgar/data/93410/000009341020000010/0000093410-20-000010-index.htm
CVX,0000093410,2020,239790000000,https://www.sec.gov/Archives/edgar/data/93410/000009341021000009/0000093410-21-000009-index.htm
CVX,0000093410,2021,239535000000,https://www.sec.gov/Archives/edgar/data/93410/000009341022000019/0000093410-22-000019-index.htm
CVX,0000093410,2022,257709000000,https://www.sec.gov/Archives/edgar/data/93410/000009341023000009/0000093410-23-000009-index.htm
CVX,0000093410,2023,261632000000,https://www.sec.gov/Archives/edgar/data/93410/000009341024000013/0000093410-24-000013-index.htm
CVX,0000093410,2024,256938000000,https://www.sec.gov/Archives/edgar/data/93410/000009341025000009/0000093410-25-000009-index.htm
CVX,0000093410,2025,324012000000,https://www.sec.gov/Archives/edgar/data/93410/000009341026000078/0000093410-26-000078-index.htm
SWK,0000093556,2010,4769100000,https://www.sec.gov/Archives/edgar/data/93556/000095012311015782/0000950123-11-015782-index.htm
SWK,0000093556,2011,15949000000,https://www.sec.gov/Archives/edgar/data/93556/000119312512075395/0001193125-12-075395-index.htm
SSP,0000832428,2005,4032628000,
MUR,0000717423,2006,7445727000,https://www.sec.gov/Archives/edgar/data/717423/000119312507044355/d10k.htm
SWK,0000093556,2016,15655000000,https://www.sec.gov/Archives/edgar/data/93556/000009355617000006/0000093556-17-000006-index.htm
SWK,0000093556,2017,19097700000,https://www.sec.gov/Archives/edgar/data/93556/000009355618000008/0000093556-18-000008-index.htm
SWK,0000093556,2018,19408000000,
SWK,0000093556,2019,20596600000,https://www.sec.gov/Archives/edgar/data/93556/000009355620000006/0000093556-20-000006-index.htm
SWK,0000093556,2021,23566300000,https://www.sec.gov/Archives/edgar/data/93556/000009355622000015/0000093556-22-000015-index.htm
SWK,0000093556,2022,24963300000,https://www.sec.gov/Archives/edgar/data/93556/000009355623000007/0000093556-23-000007-index.htm
SWK,0000093556,2023,23663800000,https://www.sec.gov/Archives/edgar/data/93556/000009355624000032/0000093556-24-000032-index.htm
SWK,0000093556,2024,21848900000,https://www.sec.gov/Archives/edgar/data/93556/000009355625000007/0000093556-25-000007-index.htm
SWK,0000093556,2026,21243700000,
BWA,0000908255,2025,13769000000,https://www.sec.gov/Archives/edgar/data/908255/000090825526000011/0000908255-26-000011-index.htm
SANM,0000897723,2006,7625848000,https://www.sec.gov/Archives/edgar/data/897723/000110465907000416/a06-25805_310k.htm
BIG,0000768835,2002,1533209000,
MS,0000895421,2015,787465000000,https://www.sec.gov/Archives/edgar/data/895421/000119312516473553/0001193125-16-473553-index.htm
LPX,0000060519,2003,51300000,
BDX,0000010795,2025,55325000000,https://www.sec.gov/Archives/edgar/data/10795/000001079525000099/0000010795-25-000099-index.htm
MS,0000895421,2016,814949000000,https://www.sec.gov/Archives/edgar/data/895421/000119312517059212/0001193125-17-059212-index.htm
MS,0000895421,2017,851733000000,https://www.sec.gov/Archives/edgar/data/895421/000119312518060831/0001193125-18-060831-index.htm
MS,0000895421,2018,853531000000,https://www.sec.gov/Archives/edgar/data/895421/000119312519051943/0001193125-19-051943-index.htm
MS,0000895421,2019,895429000000,https://www.sec.gov/Archives/edgar/data/895421/000089542120000265/0000895421-20-000265-index.htm
MS,0000895421,2020,1115862000000,https://www.sec.gov/Archives/edgar/data/895421/000089542121000286/0000895421-21-000286-index.htm
MS,0000895421,2021,1188140000000,https://www.sec.gov/Archives/edgar/data/895421/000089542122000400/0000895421-22-000400-index.htm
MS,0000895421,2022,1180231000000,https://www.sec.gov/Archives/edgar/data/895421/000089542123000284/0000895421-23-000284-index.htm
MS,0000895421,2023,1193693000000,https://www.sec.gov/Archives/edgar/data/895421/000089542124000300/0000895421-24-000300-index.htm
MS,0000895421,2024,1215071000000,https://www.sec.gov/Archives/edgar/data/895421/000089542125000304/0000895421-25-000304-index.htm
CB,0000896159,2002,7377952000,
CCB,0001437958,2017,805753000,
CCB,0001437958,2025,4741437000,https://www.sec.gov/Archives/edgar/data/1437958/000143795826000013/0001437958-26-000013-index.htm
BBT,0001108134,2006,2149642000,
BGG,0000014195,2005,387855000,
SYY,0000096021,2012,12137207000,https://www.sec.gov/Archives/edgar/data/96021/000009602112000062/0000096021-12-000062-index.htm
CB,0000896159,2000,5801842000,
VTSS,0000880446,2005,411336000,
AET,0001122304,2002,11520000000,https://www.sec.gov/Archives/edgar/data/1122304/000095012303002268/y83806e10vk.htm
HAS,0000046080,2013,4393221000,https://www.sec.gov/Archives/edgar/data/46080/000119312514069828/0001193125-14-069828-index.htm
SYY,0000096021,2008,10010615000,
SYY,0000096021,2009,10148186000,
SYY,0000096021,2010,10313701000,https://www.sec.gov/Archives/edgar/data/96021/000095012310082514/0000950123-10-082514-index.htm
SYY,0000096021,2011,11427190000,https://www.sec.gov/Archives/edgar/data/96021/000095012311081150/0000950123-11-081150-index.htm
SYY,0000096021,2013,12665766000,https://www.sec.gov/Archives/edgar/data/96021/000009602113000073/0000096021-13-000073-index.htm
SYY,0000096021,2014,13141113000,https://www.sec.gov/Archives/edgar/data/96021/000009602114000040/0000096021-14-000040-index.htm
CCTYQ,0000104599,2007,4007283000,
AXP,0000004962,2016,159000000000,https://www.sec.gov/Archives/edgar/data/4962/000119312517047588/0001193125-17-047588-index.htm
AXP,0000004962,2017,181000000000,https://www.sec.gov/Archives/edgar/data/4962/000000496218000032/0000004962-18-000032-index.htm
AXP,0000004962,2018,189000000000,https://www.sec.gov/Archives/edgar/data/4962/000000496219000018/0000004962-19-000018-index.htm
CB,0000896159,2018,167771000000,https://www.sec.gov/Archives/edgar/data/896159/000089615919000005/0000896159-19-000005-index.htm
AXP,0000004962,2019,198000000000,https://www.sec.gov/Archives/edgar/data/4962/000000496220000030/0000004962-20-000030-index.htm
AXP,0000004962,2020,191000000000,https://www.sec.gov/Archives/edgar/data/4962/000000496221000013/0000004962-21-000013-index.htm
AXP,0000004962,2021,189000000000,https://www.sec.gov/Archives/edgar/data/4962/000000496222000008/0000004962-22-000008-index.htm
AXP,0000004962,2022,228354000000,https://www.sec.gov/Archives/edgar/data/4962/000000496223000006/0000004962-23-000006-index.htm
AXP,0000004962,2023,261108000000,https://www.sec.gov/Archives/edgar/data/4962/000000496224000013/0000004962-24-000013-index.htm
AXP,0000004962,2024,271461000000,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/0000004962-25-000016-index.htm
AAL,0000006201,2009,25438000000,
AAL,0000006201,2010,25088000000,https://www.sec.gov/Archives/edgar/data/6201/000095012311014726/0000950123-11-014726-index.htm
AAL,0000006201,2011,23848000000,https://www.sec.gov/Archives/edgar/data/6201/000119312512063516/0001193125-12-063516-index.htm
AAL,0000006201,2012,23510000000,https://www.sec.gov/Archives/edgar/data/6201/000000620113000023/0000006201-13-000023-index.htm
AIG,0000005272,2012,548633000000,https://www.sec.gov/Archives/edgar/data/5272/000104746913001390/0001047469-13-001390-index.htm
AIG,0000005272,2013,541329000000,https://www.sec.gov/Archives/edgar/data/5272/000104746914001096/0001047469-14-001096-index.htm
AIG,0000005272,2014,515581000000,https://www.sec.gov/Archives/edgar/data/5272/000000527215000002/0000005272-15-000002-index.htm
AIG,0000005272,2015,496842000000,https://www.sec.gov/Archives/edgar/data/5272/000000527216000035/0000005272-16-000035-index.htm
AIG,0000005272,2016,498264000000,https://www.sec.gov/Archives/edgar/data/5272/000000527217000017/0000005272-17-000017-index.htm
AIG,0000005272,2017,498301000000,https://www.sec.gov/Archives/edgar/data/5272/000000527218000022/0000005272-18-000022-index.htm
AAL,0000006201,2013,42278000000,https://www.sec.gov/Archives/edgar/data/6201/000000620114000004/0000006201-14-000004-index.htm
AAL,0000006201,2014,43225000000,https://www.sec.gov/Archives/edgar/data/6201/000119312515061145/0001193125-15-061145-index.htm
AAL,0000006201,2025,61774000000,https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/0000006201-26-000014-index.htm
AIG,0000005272,2018,491984000000,https://www.sec.gov/Archives/edgar/data/5272/000000527219000023/0000005272-19-000023-index.htm
AIG,0000005272,2019,525064000000,https://www.sec.gov/Archives/edgar/data/5272/000110465920023889/0001104659-20-023889-index.htm
MSFT,0000789019,2025,619003000000,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/0000950170-25-100235-index.htm
FMCC,0001026214,2010,2261780000000,
FMCC,0001026214,2011,2147216000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621412000039/0001026214-12-000039-index.htm
FMCC,0001026214,2012,1989856000000,https://www.sec.gov/Archives/edgar/data/1026214/000119312513084154/0001193125-13-084154-index.htm
FMCC,0001026214,2013,1966061000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621414000024/0001026214-14-000024-index.htm
FMCC,0001026214,2014,1945539000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621415000015/0001026214-15-000015-index.htm
FMCC,0001026214,2015,1985892000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621416000103/0001026214-16-000103-index.htm
FMCC,0001026214,2016,2023376000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621417000018/0001026214-17-000018-index.htm
FMCC,0001026214,2017,2049776000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621418000020/0001026214-18-000020-index.htm
FMCC,0001026214,2018,2063060000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621419000020/0001026214-19-000020-index.htm
FMCC,0001026214,2019,2193780000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621420000016/0001026214-20-000016-index.htm
FMCC,0001026214,2020,2627415000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621421000033/0001026214-21-000033-index.htm
FMCC,0001026214,2021,3025586000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621422000031/0001026214-22-000031-index.htm
FMCC,0001026214,2022,3208333000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621423000037/0001026214-23-000037-index.htm
FMCC,0001026214,2023,3280976000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621424000025/0001026214-24-000025-index.htm
MS,0000895421,2025,1420270000000,https://www.sec.gov/Archives/edgar/data/895421/000089542126000086/0000895421-26-000086-index.htm
SLM,0001032033,2009,169985298000,https://www.sec.gov/Archives/edgar/data/1032033/000119312512081658/
SLM,0001032033,2010,205307000000,https://www.sec.gov/Archives/edgar/data/1032033/000119312513076990/
SLM,0001032033,2011,193345000000,https://www.sec.gov/Archives/edgar/data/1032033/000119312514058942/
SLM,0001032033,2012,181260000000,https://www.sec.gov/Archives/edgar/data/1032033/000162828015001094/
SLM,0001032033,2013,10706664000,https://www.sec.gov/Archives/edgar/data/1032033/000162828016011844/
WRB,0000011544,2022,33861099000,https://www.sec.gov/Archives/edgar/data/11544/000001154425000005/
FMCC,0001026214,2024,3386692000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621425000040/0001026214-25-000040-index.htm
SLM,0001032033,2014,12972243000,https://www.sec.gov/Archives/edgar/data/1032033/000162828015001094/0001628280-15-001094-index.htm
SLM,0001032033,2015,15214098000,https://www.sec.gov/Archives/edgar/data/1032033/000162828016011844/0001628280-16-011844-index.htm
SLM,0001032033,2016,18533003000,https://www.sec.gov/Archives/edgar/data/1032033/000162828017001725/0001628280-17-001725-index.htm
SLM,0001032033,2017,21779584000,https://www.sec.gov/Archives/edgar/data/1032033/000162828018002138/0001628280-18-002138-index.htm
SLM,0001032033,2018,26638173000,https://www.sec.gov/Archives/edgar/data/1032033/000162828019002283/0001628280-19-002283-index.htm
SLM,0001032033,2019,32686479000,https://www.sec.gov/Archives/edgar/data/1032033/000162828020002579/0001628280-20-002579-index.htm
SLM,0001032033,2020,30770423000,https://www.sec.gov/Archives/edgar/data/1032033/000162828021003299/0001628280-21-003299-index.htm
SLM,0001032033,2021,29221899000,https://www.sec.gov/Archives/edgar/data/1032033/000162828022003839/0001628280-22-003839-index.htm
SLM,0001032033,2022,28811029000,https://www.sec.gov/Archives/edgar/data/1032033/000162828023004893/0001628280-23-004893-index.htm
WRB,0000011544,2024,40567268000,https://www.sec.gov/Archives/edgar/data/11544/000001154426000005/
SLM,0001032033,2025,29746295000,https://www.sec.gov/Archives/edgar/data/1032033/000103203326000011/0001032033-26-000011-index.htm
JPM,0000019617,2019,2686477000000,https://www.sec.gov/Archives/edgar/data/19617/000001961720000257/0000019617-20-000257-index.htm
JPM,0000019617,2020,3384757000000,https://www.sec.gov/Archives/edgar/data/19617/000001961721000236/0000019617-21-000236-index.htm
JPM,0000019617,2021,3743567000000,https://www.sec.gov/Archives/edgar/data/19617/000001961722000272/0000019617-22-000272-index.htm
JPM,0000019617,2022,3665743000000,https://www.sec.gov/Archives/edgar/data/19617/000001961723000231/0000019617-23-000231-index.htm
JPM,0000019617,2023,3875393000000,https://www.sec.gov/Archives/edgar/data/19617/000001961724000225/0000019617-24-000225-index.htm
VTSS,0000880446,2002,827259000,
SUNEQ,0000945436,2002,238529000,
PCG,0001004980,2000,4473000000,
KMG,0001141185,2001,10961000000,https://www.sec.gov/Archives/edgar/data/1141185/000114118502000011/exh13annrpt2001.txt
JPM,0000019617,2024,4002814000000,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/0000019617-25-000270-index.htm
CINF,0000020286,2009,14440000000,https://www.sec.gov/Archives/edgar/data/20286/000114420412011957/
TROW,0001113169,2011,3770300000,https://www.sec.gov/Archives/edgar/data/1113169/000111316914000007/
TROW,0001113169,2013,5033100000,https://www.sec.gov/Archives/edgar/data/1113169/000111316916000033/
TROW,0001113169,2014,5644400000,https://www.sec.gov/Archives/edgar/data/1113169/000111316916000033/
TROW,0001113169,2015,5106900000,https://www.sec.gov/Archives/edgar/data/1113169/000111316916000033/
COF,0000927628,2018,372538000000,https://www.sec.gov/Archives/edgar/data/927628/000092762821000094/
ARNC,0000004281,2007,38803000000,https://data.sec.gov/api/xbrl/companyfacts/CIK0000004281.json
UTX,0000101829,2007,54575000000,https://data.sec.gov/api/xbrl/companyfacts/CIK0000101829.json
AVY,0000008818,2014,4356900000,https://www.sec.gov/Archives/edgar/data/8818/000104746915001200/0001047469-15-001200-index.htm
BF.B,0000014693,2000,1083000000,https://www.sec.gov/Archives/edgar/data/14693/0000014693-00-000016.txt
BLL,0000009389,2000,2649000000,https://www.sec.gov/Archives/edgar/data/9389/0000009389-01-500003.txt
COF,0000927628,2000,15209585000,https://www.sec.gov/Archives/edgar/data/927628/0000928385-01-500145.txt
EMC,0000790070,2000,10628342000,https://www.sec.gov/Archives/edgar/data/790070/0000912057-01-007516.txt
GLK,0000043362,2000,2134000000,https://www.sec.gov/Archives/edgar/data/43362/0000950137-01-000893.txt
IPG,0000051644,2000,10238222000,https://www.sec.gov/Archives/edgar/data/51644/0000051644-01-000011.txt
NWL,0000814453,2000,7261825000,https://www.sec.gov/Archives/edgar/data/814453/0000895813-01-000111.txt
PAYX,0000723531,2000,2455577000,https://www.sec.gov/Archives/edgar/data/723531/000095015202005612/l95299ae10vk.htm
PCS,0000101830,2000,42601000000,https://www.sec.gov/Archives/edgar/data/101830/0000950131-01-001515.txt
PGR,0000080661,2000,10051000000,https://www.sec.gov/Archives/edgar/data/80661/0000950152-01-001830.txt
PNW,0000764622,2000,7149151000,https://www.sec.gov/Archives/edgar/data/764622/0000950147-01-500557.txt
QCOM,0000804328,2000,6062982000,https://www.sec.gov/Archives/edgar/data/804328/0000912057-00-047095.txt
ROH,0000084792,2000,11267000000,https://www.sec.gov/Archives/edgar/data/84792/0000950154-01-500137.txt
WAMUQ,0000933136,2000,187572000000,https://www.sec.gov/Archives/edgar/data/933136/0001095811-01-500539.txt
AES,0000874761,2001,36736000000,https://www.sec.gov/Archives/edgar/data/874761/000091205702011424/a2074070z10-k.htm
ANDW,0000317093,2001,857732000,https://www.sec.gov/Archives/edgar/data/317093/000091205701544331/0000912057-01-544331.txt
AW,0000848865,2001,26121274000,https://www.sec.gov/Archives/edgar/data/848865/000095015302000538/p66262e10-k.htm
BBY,0000764478,2001,4839587000,https://www.sec.gov/Archives/edgar/data/764478/000091205701518254/a2049390zex-13.htm
BK,0000009626,2001,81025000000,https://www.sec.gov/Archives/edgar/data/9626/000000962602000017/r10kex13.txt
BMET,0000351346,2001,1489311000,https://www.sec.gov/Archives/edgar/data/351346/000095013701503231/c64207e10-k.txt
BMS,0000011199,2001,1922974000,https://www.sec.gov/Archives/edgar/data/11199/000110465902000803/0001104659-02-000803.txt
CHIR,0000706539,2001,2873452000,https://www.sec.gov/Archives/edgar/data/706539/000091205702008776/a2071810z10-k.htm
CMVT,0000803014,2001,1041622000,https://www.sec.gov/Archives/edgar/data/803014/000090951801500033/d25604_form10-k.txt
CTX,0000018532,2001,6649043000,https://www.sec.gov/Archives/edgar/data/18532/000095013401503244/d88153e10-k.htm
CTXS,0000877890,2001,1208230000,https://www.sec.gov/Archives/edgar/data/877890/000095014402002868/g74719e10-k.txt
DG,0000029534,2001,2552385000,https://www.sec.gov/Archives/edgar/data/29534/000091431702000353/form10k-44259_328.txt
EHC,0000785161,2001,7380440000,https://www.sec.gov/Archives/edgar/data/785161/000100515002000448/form10k.txt
FBF,0000050341,2001,208882000000,https://www.sec.gov/Archives/edgar/data/50341/000094937702000103/fleet10-k53433.htm
FRX,0000038074,2001,1446930000,https://www.sec.gov/Archives/edgar/data/38074/000003807401500010/forest10k2001.htm
HOT,0000316206,2001,12461000000,https://www.sec.gov/Archives/edgar/data/316206/000095015302000584/0000950153-02-000584.txt
NWL,0000814453,2001,7266122000,https://www.sec.gov/Archives/edgar/data/814453/000089581302000039/x10-k.txt
PAYX,0000723531,2001,2907196000,https://www.sec.gov/Archives/edgar/data/723531/000072353101500014/ex13.txt
PGR,0000080661,2001,11122400000,https://www.sec.gov/Archives/edgar/data/80661/000095015202002479/l93089aex13.txt
PLL,0000075829,2001,1548510000,https://www.sec.gov/Archives/edgar/data/75829/000112528201502310/b314202_ex13.txt
PTV,0001089976,2001,4060000000,https://www.sec.gov/Archives/edgar/data/1089976/000095013702001941/c67435e10-k.txt
