symbol,cik,fiscal_year,value,source_url
AFL,0000004977,2000,687000000,https://www.sec.gov/Archives/edgar/data/4977/0000004977-01-500045.txt
AON,0000315293,2000,474000000,https://www.sec.gov/Archives/edgar/data/315293/0000948572-01-000011.txt
NTAP,0001002047,2000,73792000000,
FHN,0000036966,2020,845000000,https://www.sec.gov/Archives/edgar/data/36966/000003696621000012/0000036966-21-000012-index.htm
FHN,0000036966,2021,999000000,https://www.sec.gov/Archives/edgar/data/36966/000003696622000015/0000036966-22-000015-index.htm
CBRE,0001138118,2001,17426000,
CBRE,0001138118,2002,18727000,
CBRE,0001138118,2003,17426000,
SYY,0000096021,2022,1359000000,https://www.sec.gov/Archives/edgar/data/96021/000009602122000151/0000096021-22-000151-index.htm
SGP,0001778922,2024,-29164000,
SGP,0001778922,2025,-39869000,https://www.sec.gov/Archives/edgar/data/1778922/000177892226000020/0001778922-26-000020-index.htm
ABX,0001814287,2021,15839365,https://www.sec.gov/Archives/edgar/data/1814287/000156459022023957/0001564590-22-023957-index.htm
CCB,0001437958,2021,27005000,https://www.sec.gov/Archives/edgar/data/1437958/000156459022009970/0001564590-22-009970-index.htm
CCB,0001437958,2022,40625000,https://www.sec.gov/Archives/edgar/data/1437958/000143795823000051/0001437958-23-000051-index.htm
CCB,0001437958,2023,44579000,https://www.sec.gov/Archives/edgar/data/1437958/000143795824000052/0001437958-24-000052-index.htm
CCB,0001437958,2024,45219000,https://www.sec.gov/Archives/edgar/data/1437958/000143795825000058/0001437958-25-000058-index.htm
MRSH,0000062709,2010,855000000,https://www.sec.gov/Archives/edgar/data/62709/000119312511047795/0001193125-11-047795-index.htm
L,0000060086,2001,188100000,
MRSH,0000062709,2012,1176000000,https://www.sec.gov/Archives/edgar/data/62709/000006270913000004/0000062709-13-000004-index.htm
MRSH,0000062709,2014,1465000000,https://www.sec.gov/Archives/edgar/data/62709/000006270915000005/0000062709-15-000005-index.htm
USBC,0001074828,2009,-950609,
CAH,0000721371,2007,1931100000,
USB,0000036104,2021,7963000000,https://www.sec.gov/Archives/edgar/data/36104/000119312522048709/0001193125-22-048709-index.htm
USBC,0001074828,2013,-6621894,https://www.sec.gov/Archives/edgar/data/1074828/000119983514000015/0001199835-14-000015-index.htm
USBC,0001074828,2014,-1017281,https://www.sec.gov/Archives/edgar/data/1074828/000119983515000005/0001199835-15-000005-index.htm
USBC,0001074828,2015,-2631037,https://www.sec.gov/Archives/edgar/data/1074828/000119983515000496/0001199835-15-000496-index.htm
USBC,0001074828,2016,-1746495,https://www.sec.gov/Archives/edgar/data/1074828/000165495417000244/0001654954-17-000244-index.htm
ANTM,0001156039,2003,935200000,https://www.sec.gov/Archives/edgar/data/1156039/000119312504030877/d10k.htm
USBC,0001074828,2021,-25360213,https://www.sec.gov/Archives/edgar/data/1074828/000165495421013414/0001654954-21-013414-index.htm
USBC,0001074828,2023,-15289167,https://www.sec.gov/Archives/edgar/data/1074828/000165495423015760/0001654954-23-015760-index.htm
USBC,0001074828,2024,-16581558,https://www.sec.gov/Archives/edgar/data/1074828/000165495424014480/0001654954-24-014480-index.htm
KEY,0000091576,2009,-1335000000,https://www.sec.gov/Archives/edgar/data/91576/000095012310018789/0000950123-10-018789-index.htm
USBC,0001074828,2025,-22123349,https://www.sec.gov/Archives/edgar/data/1074828/000165495425014138/0001654954-25-014138-index.htm
AMG,0001004434,2009,59500000,
JNY,0000874016,2003,360100000,https://www.sec.gov/Archives/edgar/data/874016/000087401604000008/form10k2003.htm
KEY,0000091576,2010,554000000,https://www.sec.gov/Archives/edgar/data/91576/000095012311017655/0000950123-11-017655-index.htm
KEY,0000091576,2011,920000000,https://www.sec.gov/Archives/edgar/data/91576/000119312512081648/0001193125-12-081648-index.htm
KEY,0000091576,2012,858000000,https://www.sec.gov/Archives/edgar/data/91576/000119312513076993/0001193125-13-076993-index.htm
KEY,0000091576,2013,910000000,https://www.sec.gov/Archives/edgar/data/91576/000119312514069018/0001193125-14-069018-index.htm
RSHCQ,0000096289,2001,166700000,
RSHCQ,0000096289,2005,267000000,
RSHCQ,0000096289,2006,73400000,
TFC,0000092230,2009,877000000,
PLL,0000075829,2003,103202000000,
TFC,0000092230,2010,854000000,
TFC,0000092230,2011,1332000000,
TFC,0000092230,2012,2028000000,
TFC,0000092230,2013,1730000000,
TFC,0000092230,2014,2206000000,
QCOM,0000804328,2003,335746000000,
ALTR,0000768251,2004,275111000000,https://www.sec.gov/Archives/edgar/data/768251/000119312505047783/dex131.htm
MRSH,0000062709,2013,1357000000,https://www.sec.gov/Archives/edgar/data/62709/000006270914000008/0000062709-14-000008-index.htm
FNMA,0000310522,2012,17224000000,https://www.sec.gov/Archives/edgar/data/310522/000031052213000065/0000310522-13-000065-index.htm
FNMA,0000310522,2013,83963000000,https://www.sec.gov/Archives/edgar/data/310522/000031052214000067/0000310522-14-000067-index.htm
FNMA,0000310522,2014,14208000000,https://www.sec.gov/Archives/edgar/data/310522/000031052215000081/0000310522-15-000081-index.htm
FNMA,0000310522,2015,10954000000,https://www.sec.gov/Archives/edgar/data/310522/000031052216000453/0000310522-16-000453-index.htm
FNMA,0000310522,2016,12313000000,https://www.sec.gov/Archives/edgar/data/310522/000031052217000096/0000310522-17-000096-index.htm
HMA,0000792985,2004,325099000,https://www.sec.gov/Archives/edgar/data/792985/000120677404001740/d15889.htm
FNMA,0000310522,2017,2463000000,https://www.sec.gov/Archives/edgar/data/310522/000031052218000107/0000310522-18-000107-index.htm
FNMA,0000310522,2018,15959000000,https://www.sec.gov/Archives/edgar/data/310522/000031052219000116/0000310522-19-000116-index.htm
FNMA,0000310522,2019,14160000000,https://www.sec.gov/Archives/edgar/data/310522/000031052220000121/0000310522-20-000121-index.htm
FNMA,0000310522,2020,11805000000,https://www.sec.gov/Archives/edgar/data/310522/000031052221000156/0000310522-21-000156-index.htm
FNMA,0000310522,2021,22176000000,https://www.sec.gov/Archives/edgar/data/310522/000031052222000174/0000310522-22-000174-index.htm
FNMA,0000310522,2022,12923000000,https://www.sec.gov/Archives/edgar/data/310522/000031052223000184/0000310522-23-000184-index.htm
FNMA,0000310522,2023,17408000000,https://www.sec.gov/Archives/edgar/data/310522/000031052224000184/0000310522-24-000184-index.htm
ALL,0000899051,2009,854000000,
TKR,0000098362,2004,135656000000,
TKR,0000098362,2005,260281000000,
POOL,0000945841,2016,148955000,https://www.sec.gov/Archives/edgar/data/945841/000094584117000028/0000945841-17-000028-index.htm
FMCC,0001026214,2025,10731000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621426000021/0001026214-26-000021-index.htm
NWL,0000814453,2004,41400000,https://www.sec.gov/Archives/edgar/data/814453/000095013705002621/c91569e10vk.htm
NFB,0000352510,2000,234765010,
NFB,0000352510,2001,249521000,
TKR,0000098362,2018,302800000,https://www.sec.gov/Archives/edgar/data/98362/000009836219000038/0000098362-19-000038-index.htm
APCC,0000835910,2005,144081000,https://www.sec.gov/Archives/edgar/data/835910/000110465906017357/a06-2613_110k.htm
EQT,0000033213,2000,106173000000,
KEY,0000091576,2016,791000000,https://www.sec.gov/Archives/edgar/data/91576/000009157617000013/0000091576-17-000013-index.htm
GDDY,0001609711,2014,-143300000,
GDDY,0001609711,2013,-199900000,
HCR,0000878736,2005,160955000,https://www.sec.gov/Archives/edgar/data/878736/000095015206001700/l17957ae10vk.htm
BSC,0000777001,2004,1344733000,
BSC,0000777001,2005,1462177000,
TXN,0000097476,2009,1470000000,https://www.sec.gov/Archives/edgar/data/97476/000114036110007923/0001140361-10-007923-index.htm
APD,0000002969,2025,-394500000,https://www.sec.gov/Archives/edgar/data/2969/000000296925000055/0000002969-25-000055-index.htm
CAR,0000723612,2008,-1124000000,
FNMA,0000310522,2009,-71969000000,https://www.sec.gov/Archives/edgar/data/310522/000095012310018235/0000950123-10-018235-index.htm
SPG,0001063761,2005,57067000000,
BIO,0000012208,2025,759900000,https://www.sec.gov/Archives/edgar/data/12208/000001220826000010/0000012208-26-000010-index.htm
C,0000831001,2008,-27684000000,
UNP,0000100885,2020,5349000000,https://www.sec.gov/Archives/edgar/data/100885/000010088521000068/0000100885-21-000068-index.htm
UNP,0000100885,2021,6523000000,https://www.sec.gov/Archives/edgar/data/100885/000143774922002494/0001437749-22-002494-index.htm
UNP,0000100885,2024,6747000000,https://www.sec.gov/Archives/edgar/data/100885/000010088525000042/0000100885-25-000042-index.htm
UNP,0000100885,2025,7138000000,https://www.sec.gov/Archives/edgar/data/100885/000010088526000037/0000100885-26-000037-index.htm
BNY,0001390777,2025,5549000000,https://www.sec.gov/Archives/edgar/data/1390777/000139077726000033/0001390777-26-000033-index.htm
C,0000831001,2015,17242000000,https://www.sec.gov/Archives/edgar/data/831001/000083100116000235/0000831001-16-000235-index.htm
C,0000831001,2016,14912000000,https://www.sec.gov/Archives/edgar/data/831001/000083100117000038/0000831001-17-000038-index.htm
C,0000831001,2017,-6798000000,https://www.sec.gov/Archives/edgar/data/831001/000083100118000040/0000831001-18-000040-index.htm
CAH,0000721371,2006,1000100000,https://www.sec.gov/Archives/edgar/data/721371/000119312506184453/d10k.htm
AYE,0000003673,2001,203688000000,
NRTLQ,0000072911,2001,1000000,
SYY,0000096021,2025,1828000000,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/0000096021-25-000099-index.htm
CNX,0001070412,2025,633162000,https://www.sec.gov/Archives/edgar/data/1070412/000107041226000038/0001070412-26-000038-index.htm
OMX,0000012978,2003,2327000,
HES,0000004447,2004,494033000000,
AVY,0000008818,2025,688000000,https://www.sec.gov/Archives/edgar/data/8818/000000881826000015/0000008818-26-000015-index.htm
CAT,0000018230,2025,8882000000,
CVX,0000093410,2019,2924000000,https://www.sec.gov/Archives/edgar/data/93410/000009341020000010/0000093410-20-000010-index.htm
CVX,0000093410,2020,-5543000000,https://www.sec.gov/Archives/edgar/data/93410/000009341021000009/0000093410-21-000009-index.htm
CVX,0000093410,2021,15625000000,https://www.sec.gov/Archives/edgar/data/93410/000009341022000019/0000093410-22-000019-index.htm
CVX,0000093410,2022,35465000000,https://www.sec.gov/Archives/edgar/data/93410/000009341023000009/0000093410-23-000009-index.htm
CVX,0000093410,2023,21369000000,https://www.sec.gov/Archives/edgar/data/93410/000009341024000013/0000093410-24-000013-index.htm
CVX,0000093410,2024,17661000000,https://www.sec.gov/Archives/edgar/data/93410/000009341025000009/0000093410-25-000009-index.htm
CVX,0000093410,2025,12299000000,https://www.sec.gov/Archives/edgar/data/93410/000009341026000078/0000093410-26-000078-index.htm
SWK,0000093556,2010,224300000,https://www.sec.gov/Archives/edgar/data/93556/000095012311015782/0000950123-11-015782-index.htm
SWK,0000093556,2011,674600000,https://www.sec.gov/Archives/edgar/data/93556/000119312512075395/0001193125-12-075395-index.htm
SSP,0000832428,2005,70011000,
MUR,0000717423,2006,638279000,https://www.sec.gov/Archives/edgar/data/717423/000119312507044355/d10k.htm
SWK,0000093556,2016,968000000,https://www.sec.gov/Archives/edgar/data/93556/000009355617000006/0000093556-17-000006-index.htm
SWK,0000093556,2017,1227300000,https://www.sec.gov/Archives/edgar/data/93556/000009355618000008/0000093556-18-000008-index.htm
SWK,0000093556,2018,605200000,
SWK,0000093556,2019,955800000,https://www.sec.gov/Archives/edgar/data/93556/000009355620000006/0000093556-20-000006-index.htm
SWK,0000093556,2021,1233800000,https://www.sec.gov/Archives/edgar/data/93556/000009355622000015/0000093556-22-000015-index.htm
SWK,0000093556,2022,1062500000,https://www.sec.gov/Archives/edgar/data/93556/000009355623000007/0000093556-23-000007-index.htm
SWK,0000093556,2023,-310500000,https://www.sec.gov/Archives/edgar/data/93556/000009355624000032/0000093556-24-000032-index.htm
SWK,0000093556,2024,294300000,https://www.sec.gov/Archives/edgar/data/93556/000009355625000007/0000093556-25-000007-index.htm
SWK,0000093556,2026,401900000,
SVU,0000095521,2001,81965000,https://www.sec.gov/Archives/edgar/data/95521/000104596901500185/d10k405.txt
BWA,0000908255,2025,277000000,https://www.sec.gov/Archives/edgar/data/908255/000090825526000011/0000908255-26-000011-index.htm
MS,0000895421,2015,6127000000,https://www.sec.gov/Archives/edgar/data/895421/000119312516473553/0001193125-16-473553-index.htm
LPX,0000060519,2003,272500000,
BDX,0000010795,2025,1678000000,https://www.sec.gov/Archives/edgar/data/10795/000001079525000099/0000010795-25-000099-index.htm
MS,0000895421,2016,5979000000,https://www.sec.gov/Archives/edgar/data/895421/000119312517059212/0001193125-17-059212-index.htm
MS,0000895421,2017,6111000000,https://www.sec.gov/Archives/edgar/data/895421/000119312518060831/0001193125-18-060831-index.htm
MS,0000895421,2018,8748000000,https://www.sec.gov/Archives/edgar/data/895421/000119312519051943/0001193125-19-051943-index.htm
MS,0000895421,2019,9042000000,https://www.sec.gov/Archives/edgar/data/895421/000089542120000265/0000895421-20-000265-index.htm
MS,0000895421,2020,10996000000,https://www.sec.gov/Archives/edgar/data/895421/000089542121000286/0000895421-21-000286-index.htm
BSC,0000777001,2001,618692000,
MS,0000895421,2021,15034000000,https://www.sec.gov/Archives/edgar/data/895421/000089542122000400/0000895421-22-000400-index.htm
MS,0000895421,2022,11029000000,https://www.sec.gov/Archives/edgar/data/895421/000089542123000284/0000895421-23-000284-index.htm
MS,0000895421,2023,9087000000,https://www.sec.gov/Archives/edgar/data/895421/000089542124000300/0000895421-24-000300-index.htm
MS,0000895421,2024,13390000000,https://www.sec.gov/Archives/edgar/data/895421/000089542125000304/0000895421-25-000304-index.htm
CB,0000896159,2002,76549000,
CCB,0001437958,2017,5436000,
CB,0000896159,2001,-146414000,
CCB,0001437958,2025,46993000,https://www.sec.gov/Archives/edgar/data/1437958/000143795826000013/0001437958-26-000013-index.htm
BBT,0001108134,2006,10892000,
BGG,0000014195,2005,136567000,
HAS,0000046080,2013,286198000,https://www.sec.gov/Archives/edgar/data/46080/000119312514069828/0001193125-14-069828-index.htm
SYY,0000096021,2000,445588000000,
SYY,0000096021,2008,1106151000,
SYY,0000096021,2009,1055948000,
SYY,0000096021,2010,1179983000,https://www.sec.gov/Archives/edgar/data/96021/000095012310082514/0000950123-10-082514-index.htm
SYY,0000096021,2011,1152030000,https://www.sec.gov/Archives/edgar/data/96021/000095012311081150/0000950123-11-081150-index.htm
CCTYQ,0000104599,2007,97100,
AXP,0000004962,2016,5375000000,https://www.sec.gov/Archives/edgar/data/4962/000119312517047588/0001193125-17-047588-index.htm
AXP,0000004962,2017,2748000000,https://www.sec.gov/Archives/edgar/data/4962/000000496218000032/0000004962-18-000032-index.htm
AXP,0000004962,2018,6921000000,https://www.sec.gov/Archives/edgar/data/4962/000000496219000018/0000004962-19-000018-index.htm
CB,0000896159,2018,3962000000,https://www.sec.gov/Archives/edgar/data/896159/000089615919000005/0000896159-19-000005-index.htm
AXP,0000004962,2019,6759000000,https://www.sec.gov/Archives/edgar/data/4962/000000496220000030/0000004962-20-000030-index.htm
AXP,0000004962,2020,3135000000,https://www.sec.gov/Archives/edgar/data/4962/000000496221000013/0000004962-21-000013-index.htm
AXP,0000004962,2021,8060000000,https://www.sec.gov/Archives/edgar/data/4962/000000496222000008/0000004962-22-000008-index.htm
AXP,0000004962,2022,7514000000,https://www.sec.gov/Archives/edgar/data/4962/000000496223000006/0000004962-23-000006-index.htm
AXP,0000004962,2023,8374000000,https://www.sec.gov/Archives/edgar/data/4962/000000496224000013/0000004962-24-000013-index.htm
AXP,0000004962,2024,10129000000,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/0000004962-25-000016-index.htm
AAL,0000006201,2009,-1468000000,
AAL,0000006201,2010,-471000000,https://www.sec.gov/Archives/edgar/data/6201/000095012311014726/0000950123-11-014726-index.htm
AAL,0000006201,2011,-1979000000,https://www.sec.gov/Archives/edgar/data/6201/000119312512063516/0001193125-12-063516-index.htm
AAL,0000006201,2012,-1876000000,https://www.sec.gov/Archives/edgar/data/6201/000000620113000023/0000006201-13-000023-index.htm
AIG,0000005272,2012,3438000000,https://www.sec.gov/Archives/edgar/data/5272/000104746913001390/0001047469-13-001390-index.htm
AIG,0000005272,2013,9085000000,https://www.sec.gov/Archives/edgar/data/5272/000104746914001096/0001047469-14-001096-index.htm
AIG,0000005272,2014,7529000000,https://www.sec.gov/Archives/edgar/data/5272/000000527215000002/0000005272-15-000002-index.htm
AIG,0000005272,2015,2196000000,https://www.sec.gov/Archives/edgar/data/5272/000000527216000035/0000005272-16-000035-index.htm
AIG,0000005272,2016,-849000000,https://www.sec.gov/Archives/edgar/data/5272/000000527217000017/0000005272-17-000017-index.htm
AIG,0000005272,2017,-6084000000,https://www.sec.gov/Archives/edgar/data/5272/000000527218000022/0000005272-18-000022-index.htm
AAL,0000006201,2013,-1834000000,https://www.sec.gov/Archives/edgar/data/6201/000000620114000004/0000006201-14-000004-index.htm
AAL,0000006201,2014,2882000000,https://www.sec.gov/Archives/edgar/data/6201/000119312515061145/0001193125-15-061145-index.htm
AAL,0000006201,2025,111000000,https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/0000006201-26-000014-index.htm
AIG,0000005272,2018,-6000000,https://www.sec.gov/Archives/edgar/data/5272/000000527219000023/0000005272-19-000023-index.htm
GT,0000042582,2004,114800,https://www.sec.gov/Archives/edgar/data/42582/000095015205002219/l12143ae10vk.htm
AIG,0000005272,2019,3348000000,https://www.sec.gov/Archives/edgar/data/5272/000110465920023889/0001104659-20-023889-index.htm
MSFT,0000789019,2025,101832000000,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/0000950170-25-100235-index.htm
FMCC,0001026214,2010,-14025000000,
FMCC,0001026214,2011,-5266000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621412000039/0001026214-12-000039-index.htm
FMCC,0001026214,2012,10982000000,https://www.sec.gov/Archives/edgar/data/1026214/000119312513084154/0001193125-13-084154-index.htm
FMCC,0001026214,2013,48668000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621414000024/0001026214-14-000024-index.htm
FMCC,0001026214,2014,7690000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621415000015/0001026214-15-000015-index.htm
FMCC,0001026214,2015,6376000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621416000103/0001026214-16-000103-index.htm
FMCC,0001026214,2016,7815000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621417000018/0001026214-17-000018-index.htm
FMCC,0001026214,2017,5625000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621418000020/0001026214-18-000020-index.htm
FMCC,0001026214,2018,9235000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621419000020/0001026214-19-000020-index.htm
FMCC,0001026214,2019,7214000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621420000016/0001026214-20-000016-index.htm
FMCC,0001026214,2020,7326000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621421000033/0001026214-21-000033-index.htm
FMCC,0001026214,2021,12109000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621422000031/0001026214-22-000031-index.htm
FMCC,0001026214,2022,9327000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621423000037/0001026214-23-000037-index.htm
FMCC,0001026214,2009,-21553000000,
FMCC,0001026214,2023,10538000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621424000025/0001026214-24-000025-index.htm
MS,0000895421,2025,16861000000,https://www.sec.gov/Archives/edgar/data/895421/000089542126000086/0000895421-26-000086-index.htm
SLM,0001032033,2009,324000000,https://www.sec.gov/Archives/edgar/data/1032033/000119312512081658/
SLM,0001032033,2010,530000000,https://www.sec.gov/Archives/edgar/data/1032033/000119312513076990/
SLM,0001032033,2011,633000000,https://www.sec.gov/Archives/edgar/data/1032033/000119312514058942/
SLM,0001032033,2012,217620000,https://www.sec.gov/Archives/edgar/data/1032033/000162828015001094/
SLM,0001032033,2013,258945000,https://www.sec.gov/Archives/edgar/data/1032033/000162828016011844/
WRB,0000011544,2022,1381062000,https://www.sec.gov/Archives/edgar/data/11544/000001154425000005/
FMCC,0001026214,2024,11858000000,https://www.sec.gov/Archives/edgar/data/1026214/000102621425000040/0001026214-25-000040-index.htm
SLM,0001032033,2014,194219000,https://www.sec.gov/Archives/edgar/data/1032033/000162828015001094/0001628280-15-001094-index.htm
SLM,0001032033,2015,274284000,https://www.sec.gov/Archives/edgar/data/1032033/000162828016011844/0001628280-16-011844-index.htm
SLM,0001032033,2016,250327000,https://www.sec.gov/Archives/edgar/data/1032033/000162828017001725/0001628280-17-001725-index.htm
SLM,0001032033,2017,288934000,https://www.sec.gov/Archives/edgar/data/1032033/000162828018002138/0001628280-18-002138-index.htm
SLM,0001032033,2018,487476000,https://www.sec.gov/Archives/edgar/data/1032033/000162828019002283/0001628280-19-002283-index.htm
SLM,0001032033,2019,578276000,https://www.sec.gov/Archives/edgar/data/1032033/000162828020002579/0001628280-20-002579-index.htm
SLM,0001032033,2020,880690000,https://www.sec.gov/Archives/edgar/data/1032033/000162828021003299/0001628280-21-003299-index.htm
SLM,0001032033,2021,1160513000,https://www.sec.gov/Archives/edgar/data/1032033/000162828022003839/0001628280-22-003839-index.htm
SLM,0001032033,2022,469014000,https://www.sec.gov/Archives/edgar/data/1032033/000162828023004893/0001628280-23-004893-index.htm
WRB,0000011544,2024,1756115000,https://www.sec.gov/Archives/edgar/data/11544/000001154426000005/
SLM,0001032033,2025,744847000,https://www.sec.gov/Archives/edgar/data/1032033/000103203326000011/0001032033-26-000011-index.htm
JPM,0000019617,2019,36431000000,https://www.sec.gov/Archives/edgar/data/19617/000001961720000257/0000019617-20-000257-index.htm
JPM,0000019617,2020,29131000000,https://www.sec.gov/Archives/edgar/data/19617/000001961721000236/0000019617-21-000236-index.htm
JPM,0000019617,2021,48334000000,https://www.sec.gov/Archives/edgar/data/19617/000001961722000272/0000019617-22-000272-index.htm
JPM,0000019617,2022,37676000000,https://www.sec.gov/Archives/edgar/data/19617/000001961723000231/0000019617-23-000231-index.htm
JPM,0000019617,2023,49552000000,https://www.sec.gov/Archives/edgar/data/19617/000001961724000225/0000019617-24-000225-index.htm
CPWR,0000827099,2017,-14591675,https://www.sec.gov/Archives/edgar/data/827099/000165495418003464/0001654954-18-003464-index.htm
KMG,1141185,2001,486000000,https://www.sec.gov/Archives/edgar/data/1141185/000114118502000011/exh13annrpt2001.txt
JPM,0000019617,2024,58471000000,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/0000019617-25-000270-index.htm
CINF,0000020286,2009,432000000,https://www.sec.gov/Archives/edgar/data/20286/000114420412011957/
TROW,0001113169,2011,773200000,https://www.sec.gov/Archives/edgar/data/1113169/000111316914000007/
TROW,0001113169,2013,1047700000,https://www.sec.gov/Archives/edgar/data/1113169/000111316916000033/
TROW,0001113169,2014,1229600000,https://www.sec.gov/Archives/edgar/data/1113169/000111316916000033/
TROW,0001113169,2015,1223000000,https://www.sec.gov/Archives/edgar/data/1113169/000111316916000033/
COF,0000927628,2018,6015000000,https://www.sec.gov/Archives/edgar/data/927628/000092762821000094/
ARNC,4281,2007,2564000000,https://data.sec.gov/api/xbrl/companyfacts/CIK0000004281.json
UTX,101829,2007,4224000000,https://data.sec.gov/api/xbrl/companyfacts/CIK0000101829.json
BF.B,0000014693,2000,202000000,https://www.sec.gov/Archives/edgar/data/14693/0000014693-00-000016.txt
BLL,0000009389,2000,68000000,https://www.sec.gov/Archives/edgar/data/9389/0000009389-01-500003.txt
CPWR,0000827099,2018,-7880013,https://www.sec.gov/Archives/edgar/data/827099/000165495419003067/0001654954-19-003067-index.htm
CPWR,0000827099,2022,-6912102,https://www.sec.gov/Archives/edgar/data/827099/000165495423011543/0001654954-23-011543-index.htm
COF,0000927628,2000,469634000000,https://www.sec.gov/Archives/edgar/data/927628/0000928385-01-500145.txt
EMC,0000790070,2000,20000,https://www.sec.gov/Archives/edgar/data/790070/0000912057-01-007516.txt
GLK,0000043362,2000,127000000,https://www.sec.gov/Archives/edgar/data/43362/0000950137-01-000893.txt
IPG,0000051644,2000,358658000,https://www.sec.gov/Archives/edgar/data/51644/0000051644-01-000011.txt
NWL,0000814453,2000,421575000,https://www.sec.gov/Archives/edgar/data/814453/0000895813-01-000111.txt
ODP,0000800240,2000,109036000,https://www.sec.gov/Archives/edgar/data/800240/0000950144-01-004002.txt
PAYX,0000723531,2000,190000000,https://www.sec.gov/Archives/edgar/data/723531/0000723531-00-000020.txt
PCS,0000101830,2000,93000000,https://www.sec.gov/Archives/edgar/data/101830/0000950131-01-001515.txt
PGR,0000080661,2000,46000000,https://www.sec.gov/Archives/edgar/data/80661/0000950152-01-001830.txt
PNW,0000764622,2000,302332000,https://www.sec.gov/Archives/edgar/data/764622/0000950147-01-500557.txt
QCOM,0000804328,2000,619226000,https://www.sec.gov/Archives/edgar/data/804328/0000912057-00-047095.txt
ROH,0000084792,2000,110000000,https://www.sec.gov/Archives/edgar/data/84792/0000950154-01-500137.txt
SNV,0000018349,2000,16495000000,https://www.sec.gov/Archives/edgar/data/18349/0000018349-01-500015.txt
WAMUQ,0000933136,2000,1899000000,https://www.sec.gov/Archives/edgar/data/933136/0001095811-01-500539.txt
ABKFQ,0000874501,2001,432906000,https://www.sec.gov/Archives/edgar/data/874501/000095013002001969/dex1301.txt
AES,0000874761,2001,273000000,https://www.sec.gov/Archives/edgar/data/874761/000091205702011424/a2074070z10-k.htm
ANDW,0000317093,2001,61622000,https://www.sec.gov/Archives/edgar/data/317093/000091205701544331/0000912057-01-544331.txt
AW,0000848865,2001,1863000,https://www.sec.gov/Archives/edgar/data/848865/000095015302000538/p66262e10-k.htm
BBY,0000764478,2001,417229000,https://www.sec.gov/Archives/edgar/data/764478/000091205701518254/a2049390zex-13.htm
BK,0000009626,2001,1343000000,https://www.sec.gov/Archives/edgar/data/9626/000000962602000017/r10kex13.txt
BMC,0000835729,2001,184900000,https://www.sec.gov/Archives/edgar/data/835729/000095012901501355/h88181e10-k.txt
BMET,0000351346,2001,197546000,https://www.sec.gov/Archives/edgar/data/351346/000095013701503231/c64207e10-k.txt
BMS,0000011199,2001,140325000,https://www.sec.gov/Archives/edgar/data/11199/000110465902000803/0001104659-02-000803.txt
CHIR,0000706539,2001,160577000,https://www.sec.gov/Archives/edgar/data/706539/000091205702008776/a2071810z10-k.htm
CINF,0000020286,2001,193000000,https://www.sec.gov/Archives/edgar/data/20286/000095015202002433/l93455aex13.txt
CMA,0000028412,2001,1999000,https://www.sec.gov/Archives/edgar/data/28412/000095012402001144/k66465ex13.txt
CMVT,0000803014,2001,43168000,https://www.sec.gov/Archives/edgar/data/803014/000090951801500033/d25604_form10-k.txt
CVG,0001062047,2002,145900000,https://www.sec.gov/Archives/edgar/data/1062047/000102140803003816/d10k.htm
CPWR,0000827099,2023,-9264217,
CPWR,0000827099,2024,-1185163,https://www.sec.gov/Archives/edgar/data/827099/000165495424003883/0001654954-24-003883-index.htm
EP,0000887396,2014,-236585,https://www.sec.gov/Archives/edgar/data/887396/000107261315000242/0001072613-15-000242-index.htm
EP,0000887396,2015,-174924,https://www.sec.gov/Archives/edgar/data/887396/000107261316000751/0001072613-16-000751-index.htm
EP,0000887396,2016,-381915,https://www.sec.gov/Archives/edgar/data/887396/000107261317000226/0001072613-17-000226-index.htm
CTX,0000018532,2001,281977000,https://www.sec.gov/Archives/edgar/data/18532/000095013401503244/d88153e10-k.htm
CTXS,0000877890,2001,105260000,https://www.sec.gov/Archives/edgar/data/877890/000095014402002868/g74719e10-k.txt
DG,0000029534,2001,207513000,https://www.sec.gov/Archives/edgar/data/29534/000091431702000353/form10k-44259_328.txt
EHC,0000785161,2001,76517000,https://www.sec.gov/Archives/edgar/data/785161/000100515002000448/form10k.txt
FBF,0000050341,2001,1242000000,https://www.sec.gov/Archives/edgar/data/50341/000094937702000103/fleet10-k53433.htm
